Source,Target,Type,Id,Label,Weight,filter_keep_edge
MadeiraNicolle,JoaquinTeixeira,Directed,5341,,1,true
MagnoMaximo10,JoaquinTeixeira,Directed,5317,,1,true
MarabesiLeila,JoaquinTeixeira,Directed,5274,,1,true
Lucyvieira7,JoaquinTeixeira,Directed,5270,,1,true
LiberdadeSOSFA,JoaquinTeixeira,Directed,5262,,1,true
LeloCamargo1,JoaquinTeixeira,Directed,5245,,1,true
LuanBrenodaSil3,JoaquinTeixeira,Directed,5204,,1,true
LuSaporiBrasil,JoaquinTeixeira,Directed,5184,,1,true
Ritadec43525725,JoaquinTeixeira,Directed,5120,,1,true
Ribeirao1000,JoaquinTeixeira,Directed,5111,,1,true
Ricardohmoreir1,JoaquinTeixeira,Directed,5098,,1,true
Regina90809332,JoaquinTeixeira,Directed,5083,,1,true
Reginal14480771,JoaquinTeixeira,Directed,5046,,1,true
Rob__Rodrigues,JoaquinTeixeira,Directed,4871,,1,true
RodrigoBOliveir,JoaquinTeixeira,Directed,4834,,1,true
Rodrigorangel85,JoaquinTeixeira,Directed,4831,,1,true
PatriaAmada1974,JoaquinTeixeira,Directed,4738,,1,true
Ohannaa98,JoaquinTeixeira,Directed,4724,,1,true
Oniramleffe,JoaquinTeixeira,Directed,4667,,1,true
Peter78840211,JoaquinTeixeira,Directed,4537,,1,true
PloshCamila,JoaquinTeixeira,Directed,4505,,1,true
PraianoLUIZH,JoaquinTeixeira,Directed,4498,,1,true
AzMinhoka,JoaquinTeixeira,Directed,4459,,1,true
BawiGoncalves,JoaquinTeixeira,Directed,4456,,1,true
AvelinoOL_,JoaquinTeixeira,Directed,4455,,1,true
BbFrenetica,JoaquinTeixeira,Directed,4452,,1,true
AstralColina,JoaquinTeixeira,Directed,4437,,1,true
Augustogilbucze,JoaquinTeixeira,Directed,4433,,1,true
AnjoDigital22,JoaquinTeixeira,Directed,4356,,1,true
AndrezaMarks,JoaquinTeixeira,Directed,4353,,1,true
Arnaldo96251489,JoaquinTeixeira,Directed,4327,,1,true
Antonio22759110,JoaquinTeixeira,Directed,4305,,1,true
CarlosgomesMir2,JoaquinTeixeira,Directed,4251,,1,true
CleiaGasperi,JoaquinTeixeira,Directed,4224,,1,true
CARMO10813969,JoaquinTeixeira,Directed,4166,,1,true
CELSORICARDOLo6,JoaquinTeixeira,Directed,4162,,1,true
Camisa_amarela3,JoaquinTeixeira,Directed,4146,,1,true
Carlo38420499,JoaquinTeixeira,Directed,4139,,1,true
Alessan32561408,JoaquinTeixeira,Directed,4040,,1,true
ALutaPeloBrasil,JoaquinTeixeira,Directed,4002,,1,true
AdemarMelo,JoaquinTeixeira,Directed,3932,,1,true
FelipeFrazaorj,JoaquinTeixeira,Directed,3737,,1,true
Fabiogms917,JoaquinTeixeira,Directed,3726,,1,true
FabyaneSimoes,JoaquinTeixeira,Directed,3717,,1,true
Fernandohjus,JoaquinTeixeira,Directed,3666,,1,true
Ewerton19771,JoaquinTeixeira,Directed,3661,,1,true
EliseuMendonca7,JoaquinTeixeira,Directed,3620,,1,true
Estel4rBR,JoaquinTeixeira,Directed,3605,,1,true
EveraldoGonalv9,JoaquinTeixeira,Directed,3598,,1,true
Ericajgg,JoaquinTeixeira,Directed,3586,,1,true
EscritoraRaquel,JoaquinTeixeira,Directed,3573,,1,true
ILelyen,JoaquinTeixeira,Directed,3567,,1,true
HelioAdolfo1,JoaquinTeixeira,Directed,3544,,1,true
Izabelbelel1,JoaquinTeixeira,Directed,3486,,1,true
GigiSan18731665,JoaquinTeixeira,Directed,3468,,1,true
GabyMalves,JoaquinTeixeira,Directed,3447,,1,true
GuerreiroPatr14,JoaquinTeixeira,Directed,3434,,1,true
GutoVioleiro,JoaquinTeixeira,Directed,3424,,1,true
GleicianySilv17,JoaquinTeixeira,Directed,3402,,1,true
DayKSantos1,JoaquinTeixeira,Directed,3386,,1,true
DeiaContin,JoaquinTeixeira,Directed,3384,,1,true
Daniell54874469,JoaquinTeixeira,Directed,3363,,1,true
DantesHell8,JoaquinTeixeira,Directed,3349,,1,true
CostaReservista,JoaquinTeixeira,Directed,3299,,1,true
Elaine54826890,JoaquinTeixeira,Directed,3142,,1,true
Elianadiniz85,JoaquinTeixeira,Directed,3129,,1,true
Dougz_CR,JoaquinTeixeira,Directed,3121,,1,true
DireitaForte21,JoaquinTeixeira,Directed,3099,,1,true
EMorengueira,JoaquinTeixeira,Directed,3065,,1,true
ligiamartalelis,JoaquinTeixeira,Directed,3012,,1,true
lublanche,JoaquinTeixeira,Directed,2969,,1,true
l_katiuscia,JoaquinTeixeira,Directed,2930,,1,true
leandrocozer,JoaquinTeixeira,Directed,2898,,1,true
lelacohen,JoaquinTeixeira,Directed,2888,,1,true
marcelovelacb,JoaquinTeixeira,Directed,2834,,1,true
marinezteixeir1,JoaquinTeixeira,Directed,2801,,1,true
lucsandart,JoaquinTeixeira,Directed,2759,,1,true
gyyovanna,JoaquinTeixeira,Directed,2628,,1,true
helisimulator,JoaquinTeixeira,Directed,2620,,1,true
gleison_cunha,JoaquinTeixeira,Directed,2599,,1,true
facchini_r,JoaquinTeixeira,Directed,2555,,1,true
herondionisio,JoaquinTeixeira,Directed,2503,,1,true
jef121,JoaquinTeixeira,Directed,2495,,1,true
jeanpsebastiao,JoaquinTeixeira,Directed,2479,,1,true
jean_c_d_,JoaquinTeixeira,Directed,2470,,1,true
jiranalves76,JoaquinTeixeira,Directed,2433,,1,true
jjsouzas,JoaquinTeixeira,Directed,2432,,1,true
joanadestra,JoaquinTeixeira,Directed,2425,,1,true
humbertob209,JoaquinTeixeira,Directed,2401,,1,true
jadder1984,JoaquinTeixeira,Directed,2360,,1,true
jchaves1111,JoaquinTeixeira,Directed,2350,,1,true
simonebaldo1,JoaquinTeixeira,Directed,2318,,1,true
scarNascimento2,JoaquinTeixeira,Directed,2234,,1,true
rosimei89565688,JoaquinTeixeira,Directed,2191,,1,true
vini__vargas,JoaquinTeixeira,Directed,2143,,1,true
vitofeliccio,JoaquinTeixeira,Directed,2142,,1,true
viana_lapolli,JoaquinTeixeira,Directed,2121,,1,true
wacolan,JoaquinTeixeira,Directed,2103,,1,true
teammcbiel,JoaquinTeixeira,Directed,2032,,1,true
vha_direta,JoaquinTeixeira,Directed,1998,,1,true
vand_lei,JoaquinTeixeira,Directed,1982,,1,true
myagaucha,JoaquinTeixeira,Directed,1934,,1,true
neveswalter1,JoaquinTeixeira,Directed,1919,,1,true
netoguerraaa,JoaquinTeixeira,Directed,1901,,1,true
mauriliofc,JoaquinTeixeira,Directed,1872,,1,true
matzenbac,JoaquinTeixeira,Directed,1841,,1,true
monemazza,JoaquinTeixeira,Directed,1830,,1,true
monteiro_marci,JoaquinTeixeira,Directed,1825,,1,true
millemoreira,JoaquinTeixeira,Directed,1801,,1,true
roberto_moyses,JoaquinTeixeira,Directed,1732,,1,true
paulorgdiniz,JoaquinTeixeira,Directed,1702,,1,true
p_paula11,JoaquinTeixeira,Directed,1619,,1,true
YNakayamo,JoaquinTeixeira,Directed,1590,,1,true
_Fran_Marinha,JoaquinTeixeira,Directed,1540,,1,true
Xulalazct,JoaquinTeixeira,Directed,1526,,1,true
WerbitchonA,JoaquinTeixeira,Directed,1479,,1,true
WanSilva0616,JoaquinTeixeira,Directed,1473,,1,true
WolmerMonik,JoaquinTeixeira,Directed,1470,,1,true
Wagnerhipolito6,JoaquinTeixeira,Directed,1459,,1,true
abneralvsf,JoaquinTeixeira,Directed,1438,,1,true
adaossilva82,JoaquinTeixeira,Directed,1344,,1,true
abnersantosfre,JoaquinTeixeira,Directed,1325,,1,true
acaciaguerra_,JoaquinTeixeira,Directed,1319,,1,true
alexbrselva,JoaquinTeixeira,Directed,1304,,1,true
almeida_welma,JoaquinTeixeira,Directed,1291,,1,true
SaraDut59760541,JoaquinTeixeira,Directed,1146,,1,true
VambertoQueiroz,JoaquinTeixeira,Directed,1067,,1,true
ValerioWaldir22,JoaquinTeixeira,Directed,1052,,1,true
VALFERREIRAR,JoaquinTeixeira,Directed,942,,1,true
UemmegaU,JoaquinTeixeira,Directed,938,,1,true
TioCaveira300,JoaquinTeixeira,Directed,927,,1,true
cypher4protect,JoaquinTeixeira,Directed,880,,1,true
diego_canabarro,JoaquinTeixeira,Directed,870,,1,true
claudiadotta1,JoaquinTeixeira,Directed,809,,1,true
fabimazzeron,JoaquinTeixeira,Directed,685,,1,true
edsalex,JoaquinTeixeira,Directed,649,,1,true
dulcecfsbarbosa,JoaquinTeixeira,Directed,631,,1,true
efbastos,JoaquinTeixeira,Directed,582,,1,true
egty,JoaquinTeixeira,Directed,580,,1,true
binyfim,JoaquinTeixeira,Directed,569,,1,true
bluiz2010,JoaquinTeixeira,Directed,560,,1,true
bin_vera,JoaquinTeixeira,Directed,519,,1,true
brasilacim,JoaquinTeixeira,Directed,506,,1,true
araujo_dago,JoaquinTeixeira,Directed,438,,1,true
arquitetobraga,JoaquinTeixeira,Directed,434,,1,true
celestinoAB,JoaquinTeixeira,Directed,426,,1,true
celsoeduadvogad,JoaquinTeixeira,Directed,419,,1,true
baboes69,JoaquinTeixeira,Directed,416,,1,true
carlosymzk,JoaquinTeixeira,Directed,387,,1,true
andrejdb1,JoaquinTeixeira,Directed,360,,2,true
Juu21Ary30,JoaquinTeixeira,Directed,358,,2,true
dornele6,JoaquinTeixeira,Directed,346,,2,true
Almeida09517604,JoaquinTeixeira,Directed,338,,2,true
RosenaraCoelho,JoaquinTeixeira,Directed,330,,2,true
AdolphoNeto22,JoaquinTeixeira,Directed,310,,2,true
meihirataa,JoaquinTeixeira,Directed,308,,2,true
Du4rteMarcio,JoaquinTeixeira,Directed,307,,2,true
Clvis45394795,JoaquinTeixeira,Directed,301,,2,true
SEMPREGALO5,JoaquinTeixeira,Directed,295,,2,true
twitLacro,JoaquinTeixeira,Directed,292,,2,true
RSPeres2,JoaquinTeixeira,Directed,264,,2,true
ivanir56500,JoaquinTeixeira,Directed,253,,2,true
Ravelo_Mortimer,JoaquinTeixeira,Directed,233,,2,true
MassisanaLima,JoaquinTeixeira,Directed,225,,2,true
BertoniLeo,JoaquinTeixeira,Directed,213,,2,true
lipecardoso_123,JoaquinTeixeira,Directed,212,,2,true
Waldenilsonrobe,JoaquinTeixeira,Directed,203,,2,true
Waldenilsonrobe,vanete_araujo,Directed,1460,,1,true
Waldenilsonrobe,AppelLuciano,Directed,1455,,1,true
Waldenilsonrobe,Danicarlasou,Directed,1454,,1,true
Waldenilsonrobe,Edu210670,Directed,1453,,1,true
Waldenilsonrobe,FelipZimmer,Directed,1452,,1,true
Waldenilsonrobe,MarloneBHMG,Directed,1449,,1,true
Waldenilsonrobe,ValmorRicadO,Directed,1448,,1,true
Waldenilsonrobe,Wagner_R_O,Directed,1447,,1,true
Waldenilsonrobe,Wallcostajf,Directed,1446,,1,true
Waldenilsonrobe,belcrischagas,Directed,1445,,1,true
Waldenilsonrobe,joaoeliud,Directed,1444,,1,true
Waldenilsonrobe,linapaulaqueir1,Directed,1443,,1,true
Waldenilsonrobe,marianelazaro,Directed,1442,,1,true
Waldenilsonrobe,GleissonOpus,Directed,1441,,1,true
mrslazzie,EdsonFilho74,Directed,1944,,1,true
mrslazzie,claudiofalatudo,Directed,1942,,1,true
mrslazzie,lazarorosa25,Directed,1941,,1,true
mrslazzie,DielNascimento4,Directed,1925,,1,true
mrslazzie,CrisSilvaSJC,Directed,1881,,1,true
mrslazzie,CornetaCritica,Directed,1880,,1,true
igormartzell,buarqueana13,Directed,2397,,1,true
igormartzell,cesarcalejon1,Directed,2396,,1,true
igormartzell,lazarorosa25,Directed,2395,,1,true
AnderTorres5,AppelLuciano,Directed,3893,,1,true
AnderTorres5,Danicarlasou,Directed,3892,,1,true
AnderTorres5,Elainnefaria1,Directed,3891,,1,true
AnderTorres5,MauricioCostaRS,Directed,3890,,1,true
Niraholanda,CornetaCritica,Directed,5639,,1,true
Regina13Ara,CornetaCritica,Directed,5063,,1,true
RobertDCRocha,CornetaCritica,Directed,4908,,1,true
Rodrigo33329172,CornetaCritica,Directed,4844,,1,true
Patricia_Paes10,CornetaCritica,Directed,4776,,1,true
CValgueredo,CornetaCritica,Directed,4175,,1,true
Francisdemocrac,CornetaCritica,Directed,3569,,1,true
InesveronicaDe2,CornetaCritica,Directed,3561,,1,true
ElianeAugusta,CornetaCritica,Directed,3160,,1,true
newesameth,CornetaCritica,Directed,1917,,1,true
comradechoice,CornetaCritica,Directed,821,,1,true
JosDonizettiVi3,CornetaCritica,Directed,297,,2,true
Mauro46431491,CrisSilvaSJC,Directed,5835,,1,true
Melo_Brasil_,CrisSilvaSJC,Directed,5608,,1,true
BezzParisi,CrisSilvaSJC,Directed,4383,,1,true
ALEGODOYBOTTINI,CrisSilvaSJC,Directed,4006,,1,true
Cricamg,CrisSilvaSJC,Directed,3295,,1,true
itmekamila,CrisSilvaSJC,Directed,2339,,1,true
zz4fap,CrisSilvaSJC,Directed,2088,,1,true
anpgo,CrisSilvaSJC,Directed,1090,,1,true
lipecardoso_123,Luisoli21929060,Directed,2989,,1,true
lipecardoso_123,MauricioCostaRS,Directed,2968,,1,true
BertoniLeo,CinthiaMagal,Directed,4422,,1,true
BertoniLeo,Danicarlasou,Directed,4421,,1,true
Yenor_lanoican,DCDM115,Directed,1585,,1,true
Yenor_lanoican,Danicarlasou,Directed,1584,,1,true
Maripei82,vanzuty,Directed,5875,,1,true
MarcoElizaSil,vanzuty,Directed,5757,,1,true
KarinaBraganca,vanzuty,Directed,5534,,1,true
KrisCandido16,vanzuty,Directed,5466,,1,true
LIMONGES1,vanzuty,Directed,5459,,1,true
LeoSant87961116,vanzuty,Directed,5236,,1,true
Rhcavalieregama,vanzuty,Directed,5164,,1,true
Ribeirao1000,vanzuty,Directed,5099,,1,true
RenataL70919732,vanzuty,Directed,5024,,1,true
Benedit74003442,vanzuty,Directed,4444,,1,true
AstralColina,vanzuty,Directed,4431,,1,true
Antonio72990641,vanzuty,Directed,4300,,1,true
Carlo38420499,vanzuty,Directed,4135,,1,true
CalM29541309,vanzuty,Directed,4117,,1,true
Alessan32561408,vanzuty,Directed,4061,,1,true
Alessan51716001,vanzuty,Directed,4052,,1,true
AledrDrumond,vanzuty,Directed,4026,,1,true
78IGR,vanzuty,Directed,4008,,1,true
JAIRNUBIALIMA,vanzuty,Directed,3521,,1,true
DianaBo78466286,vanzuty,Directed,3315,,1,true
DonizetePitondo,vanzuty,Directed,3089,,1,true
Dorasil76578668,vanzuty,Directed,3083,,1,true
Du4rteMarcio,vanzuty,Directed,3043,,1,true
leo2etil1,vanzuty,Directed,3022,,1,true
laercioclp,vanzuty,Directed,2863,,1,true
mal_contado,vanzuty,Directed,2820,,1,true
lzaana_hotmail,vanzuty,Directed,2710,,1,true
luisfrancoeng,vanzuty,Directed,2689,,1,true
jef121,vanzuty,Directed,2487,,1,true
jchaves1111,vanzuty,Directed,2473,,1,true
rogersanctus,vanzuty,Directed,2211,,1,true
viana_lapolli,vanzuty,Directed,2108,,1,true
xandaoloc,vanzuty,Directed,2060,,1,true
monteiro_marci,vanzuty,Directed,1879,,1,true
YNakayamo,vanzuty,Directed,1588,,1,true
Wagnerhipolito6,vanzuty,Directed,1456,,1,true
SapoBoidas12,vanzuty,Directed,1148,,1,true
Taitiane4,vanzuty,Directed,977,,1,true
deciomiranda00,vanzuty,Directed,845,,1,true
f_taniaferrari,vanzuty,Directed,666,,1,true
betobraga14,vanzuty,Directed,525,,1,true
arielsonsorren4,vanzuty,Directed,404,,1,true
babyceara,vanzuty,Directed,365,,1,true
Mariais71386220,vanzuty,Directed,271,,2,true
CeticoLover,DREEZ_171,Directed,4280,,1,true
CeticoLover,MarcelaSaraivas,Directed,4279,,1,true
CeticoLover,buarqueana13,Directed,4278,,1,true
CeticoLover,cervejadgarrafa,Directed,4277,,1,true
CeticoLover,cesarcalejon1,Directed,4275,,1,true
CeticoLover,lazarorosa25,Directed,4273,,1,true
CeticoLover,consallys,Directed,4266,,1,true
Fabiana29202402,DREEZ_171,Directed,3713,,1,true
Fabiana29202402,MarcelaSaraivas,Directed,3712,,1,true
Fabiana29202402,cervejadgarrafa,Directed,3711,,1,true
Fabiana29202402,claudiofalatudo,Directed,3710,,1,true
Fabiana29202402,consallys,Directed,3709,,1,true
Fabiana29202402,euailze,Directed,3708,,1,true
sa_carlos,lazarorosa25,Directed,2181,,1,true
sa_carlos,euailze,Directed,2170,,1,true
sa_carlos,daniduncan,Directed,2169,,1,true
sa_carlos,consallys,Directed,2168,,1,true
sa_carlos,EdsonFilho74,Directed,2154,,1,true
sa_carlos,MarcelaSaraivas,Directed,2153,,1,true
sa_carlos,buarqueana13,Directed,2152,,1,true
sa_carlos,cervejadgarrafa,Directed,2151,,1,true
sa_carlos,cesarcalejon1,Directed,2150,,1,true
sa_carlos,claudiofalatudo,Directed,2149,,1,true
carlosrafer,lazarorosa25,Directed,541,,1,true
MassisanaLima,marianelazaro,Directed,5848,,1,true
MassisanaLima,martinha17_,Directed,5847,,1,true
MassisanaLima,mimidias2405,Directed,5846,,1,true
MassisanaLima,KaiolOof,Directed,5842,,1,true
MassisanaLima,GleissonOpus,Directed,5831,,1,true
MassisanaLima,Danicarlasou,Directed,5830,,1,true
MassisanaLima,BrunoCalixto22,Directed,5829,,1,true
MassisanaLima,Amoresvidafeliz,Directed,5810,,1,true
ElaineC27682379,buarqueana13,Directed,3139,,1,true
ElaineC27682379,claudiofalatudo,Directed,3138,,1,true
csilvarego,lazarorosa25,Directed,888,,1,true
jeannyy,MarcelaSaraivas,Directed,2467,,1,true
jeannyy,cervejadgarrafa,Directed,2466,,1,true
jeannyy,cesarcalejon1,Directed,2465,,1,true
jeannyy,consallys,Directed,2464,,1,true
jeannyy,euailze,Directed,2463,,1,true
jeannyy,lazarorosa25,Directed,2462,,1,true
jeannyy,DREEZ_171,Directed,2459,,1,true
Marilyn45591155,claudiofalatudo,Directed,5876,,1,true
Maurici80355597,claudiofalatudo,Directed,5837,,1,true
MarcoAn52862258,claudiofalatudo,Directed,5790,,1,true
Mauro46431491,claudiofalatudo,Directed,5717,,1,true
ORIGOM_14,claudiofalatudo,Directed,5661,,1,true
Melo_Brasil_,claudiofalatudo,Directed,5626,,1,true
Katiasimonegar1,claudiofalatudo,Directed,5524,,1,true
LeneHTrin,claudiofalatudo,Directed,5239,,1,true
Regina13Ara,claudiofalatudo,Directed,5051,,1,true
RenataM81838866,claudiofalatudo,Directed,5045,,1,true
SOS_FFAA_2023,claudiofalatudo,Directed,4925,,1,true
RobertDCRocha,claudiofalatudo,Directed,4893,,1,true
OliveiraVeri,claudiofalatudo,Directed,4653,,1,true
Aleales8,claudiofalatudo,Directed,4105,,1,true
AishaJanne,claudiofalatudo,Directed,4082,,1,true
AkosLiszt,claudiofalatudo,Directed,4073,,1,true
3262paulo2356,claudiofalatudo,Directed,3980,,1,true
ANTONIOCAJNIOR1,claudiofalatudo,Directed,3943,,1,true
AndreaC84000405,claudiofalatudo,Directed,3861,,1,true
AnaXataOficial,claudiofalatudo,Directed,3839,,1,true
EveMirante,claudiofalatudo,Directed,3602,,1,true
IsabelC29886872,claudiofalatudo,Directed,3552,,1,true
DavidSa35681946,claudiofalatudo,Directed,3368,,1,true
Crislai17825672,claudiofalatudo,Directed,3232,,1,true
lohanasantos90,claudiofalatudo,Directed,2958,,1,true
juvenalcaon,claudiofalatudo,Directed,2921,,1,true
lucas33074852,claudiofalatudo,Directed,2856,,1,true
flavio_bem,claudiofalatudo,Directed,2546,,1,true
fmarianoc,claudiofalatudo,Directed,2520,,1,true
josue_aron13,claudiofalatudo,Directed,2437,,1,true
zz4fap,claudiofalatudo,Directed,2084,,1,true
_FlavisCarvalho,claudiofalatudo,Directed,1570,,1,true
alexand38859437,claudiofalatudo,Directed,1276,,1,true
Soraya41633025,claudiofalatudo,Directed,1260,,1,true
Trasherfive,claudiofalatudo,Directed,926,,1,true
TniaBarrozo,claudiofalatudo,Directed,924,,1,true
danilohugou,claudiofalatudo,Directed,910,,1,true
deniseborba23,claudiofalatudo,Directed,850,,1,true
comradechoice,claudiofalatudo,Directed,816,,1,true
bonequi91,claudiofalatudo,Directed,477,,1,true
aquino1976,claudiofalatudo,Directed,432,,1,true
Regina13Ara,zurenemanique,Directed,5090,,1,true
Regina13Ara,lucivaniasousa,Directed,5070,,1,true
Regina13Ara,lolaescreva,Directed,5069,,1,true
Regina13Ara,CamilaPazCosta1,Directed,5064,,1,true
Regina13Ara,Cro_thom,Directed,5062,,1,true
Regina13Ara,ElzaAugusta,Directed,5061,,1,true
Regina13Ara,M_Cristian18,Directed,5059,,1,true
Regina13Ara,MarcelaSaraivas,Directed,5058,,1,true
Regina13Ara,RonnyCombate,Directed,5055,,1,true
Regina13Ara,buarqueana13,Directed,5054,,1,true
Regina13Ara,cervejadgarrafa,Directed,5053,,1,true
Regina13Ara,cesarcalejon1,Directed,5052,,1,true
Ravelo_Mortimer,FelipZimmer,Directed,4573,,1,true
Ravelo_Mortimer,Felipefaria777,Directed,4572,,1,true
Ravelo_Mortimer,KaiolOof,Directed,4571,,1,true
Ravelo_Mortimer,Karinegtoledo,Directed,4570,,1,true
Ravelo_Mortimer,almacigana7,Directed,4568,,1,true
Marlene65162860,BrunoCalixto22,Directed,5824,,1,true
Marlene65162860,Danicarlasou,Directed,5823,,1,true
Marlene65162860,Edu210670,Directed,5822,,1,true
Marlene65162860,FelipZimmer,Directed,5821,,1,true
Marlene65162860,Karinegtoledo,Directed,5820,,1,true
Marlene65162860,UdaJuris2022,Directed,5819,,1,true
Marlene65162860,Wagner_R_O,Directed,5818,,1,true
Marlene65162860,Wallcostajf,Directed,5817,,1,true
Marlene65162860,joaovoltou,Directed,5816,,1,true
Marlene65162860,linapaulaqueir1,Directed,5815,,1,true
Marlene65162860,mara_selma,Directed,5814,,1,true
prasemprelula,buarqueana13,Directed,1784,,1,true
prasemprelula,consallys,Directed,1783,,1,true
prasemprelula,euailze,Directed,1782,,1,true
CalM29541309,Ander_avante,Directed,4191,,1,true
CalM29541309,AndreLuisfr22,Directed,4190,,1,true
CalM29541309,CarolPollice,Directed,4189,,1,true
CalM29541309,Christi59322080,Directed,4188,,1,true
CalM29541309,Douglasvet33,Directed,4186,,1,true
CalM29541309,Felipefaria777,Directed,4185,,1,true
CalM29541309,Joao_Freita32,Directed,4184,,1,true
CalM29541309,LeoniceMariana1,Directed,4183,,1,true
CalM29541309,Lindasod,Directed,4182,,1,true
CalM29541309,MDemocracia22,Directed,4181,,1,true
CalM29541309,MarloneBHMG,Directed,4180,,1,true
CalM29541309,Na_Kamache,Directed,4179,,1,true
CalM29541309,Paulo_Dupont,Directed,4178,,1,true
CalM29541309,E_PaKabah,Directed,4177,,1,true
CalM29541309,Priscil10056408,Directed,4154,,1,true
CalM29541309,UdaJuris2022,Directed,4151,,1,true
CalM29541309,aquiflavio,Directed,4128,,1,true
CalM29541309,aurireis,Directed,4126,,1,true
CalM29541309,danoskigil,Directed,4125,,1,true
CalM29541309,deborahtelles,Directed,4124,,1,true
CalM29541309,edmar_louzada2,Directed,4123,,1,true
CalM29541309,joaoeliud,Directed,4122,,1,true
CalM29541309,maxcilenealves4,Directed,4121,,1,true
CalM29541309,mmichelemartins,Directed,4120,,1,true
CalM29541309,psy_fps,Directed,4119,,1,true
CalM29541309,rexbonafide,Directed,4118,,1,true
CalM29541309,Tricolorspfc00,Directed,4109,,1,true
CalM29541309,FranLSNeto,Directed,242,,2,true
MarabesiLeila,FranLSNeto,Directed,5277,,1,true
Ohannaa98,FranLSNeto,Directed,4692,,1,true
RCLconservadora,FranLSNeto,Directed,4615,,1,true
DruzianMonica,FranLSNeto,Directed,3103,,1,true
gaivotabranca,FranLSNeto,Directed,2507,,1,true
